intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2009-04-09:2471:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"Hay un rebote el segundo trimestre de este año, en parte justamente porque el tema de confianza se empieza a resolver, lo que se ve en la demanda interna, donde el panorama para el segundo trimestre claramente es de recuperación","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d49aeeb718eaad73c4be2720114d134b57226076346985ff885d50b4888a8bf8,682
RPM-2012-03-15:4722:4,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,"el Presidente señor Rodrigo Vergara da paso a la votación y, en primer lugar, ofrece la palabra al Consejero señor Joaquín Vial",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,0de4ea20fd34c747a8ac8c74cd566da94c5802f2acd343665c366554ad89d139,250
RPM-2008-04-10:1776:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Klaus Schmidt-Hebbel Dunker,neutral,1,neutral,1,neutral,1,compatible,alta,"Finalmente, el señor Gerente de Investigación Económica señala que en congruencia con lo anterior, reitera literalmente su recomendación presentada al Consejo hace un mes, en el sentido de mantener la Tasa de Política Monetaria, sin imponer sesgo alguno.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",22af8c2dc49b83540ec56db0d0c05119568d9165cfad8da7cc4243275cb4c795,6186
RPM-2010-01-14:2846:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"hay una serie de elementos que explicarían este aumento de tasas largas en dicho país, y no solo el anuncio del fin de las compras de los MBS","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",e7a2605917ed225c1f70114b65995144fbee09afc47b0720071b3284290c19d3,718
RPM-2007-09-13:1456:4,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"en Chile las tasas han caído, pero han caído mucho más las tasas a un plazo de 10 años afuera, por lo tanto el diferencial de tasas ha apoyado una apreciación del tipo de cambio","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",ff80d73c43cdecf1d213e7d876a74e76c2cb0c2fac987f04c8d0cb73c4b4ef01,974
RPM-2015-01-15:6574:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,el menor nivel de producción minera se explica por las mantenciones inesperadas de algunos yacimientos de la mediana y pequeña y también por menores leyes,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",809fbf0fbd95920ef807636a45e8ee74072ed84971dcf046d645de6612215d13,600
RPM-2006-06-15:714:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Valdés Pulido,neutral,1,neutral,1,neutral,1,compatible,alta,"no existe la muestra híbrida en el pasado, por lo tanto hay un error estándar, ahora creciente, lo que pone en evidencia que gran parte del dinamismo y el empleo que se está midiendo es una ilusión óptica","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c3a96b7f30c0c5b8331d598f20d23b5be308ca64efa2df2a0d67f8c891176442,321
RPM-2014-06-12:6267:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"Las tasas de interés de las colocaciones comerciales e hipotecarias son menores que las observadas un semestre atrás, en línea con la rebaja de la TPM","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",20c68562e97f032cf21a932969a6b37da431b71687c14aa07a4a668a0a48b438,2098
RPM-2005-10-11:402:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,"El Presidente fija la sesión de política monetaria del mes de abril de 2006, para el día 13 de ese mes",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,b0939c14f1ca1aae24cfc8d6d7bbd8f6ff5e70c5566b80d2907a00c82e3835e3,163
RPM-2011-10-13:4360:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"al comparar lo que ha acontecido en el ámbito internacional y en el local, el indicador local de riesgo muestra aumentos más acotados hasta ahora","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",add40477202918c08fb353658ec8dc3fa64ed5b3fbc5a90c300a26c8b85ce5cf,2740
RPM-2013-01-17:5309:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,la inversión podría verse afectada durante el presente año atendido el proceso que se trata de un año de campaña electoral por el próximo cambio de gobierno y la incertidumbre ante posibles modificaciones en cuanto a la regulación de los temas ambientales y energéticos,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d8a81c0c3f2177217cd4fb6c28d2092f81e5f80eda0047d8c559585e119b61f2,408
RPM-2010-02-11:2891:5,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"Al respecto, el Presidente, señor José De Gregorio, comenta que la probabilidad de rescate reduce el riesgo, agregando que, en su opinión, la disminución de tasas no obedeció a un aumento del apetito por riesgo, sino porque hubo menor riesgo.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",bcbbd3ba6717745987068ed01da2585124749a85ef771508689303e677776933,242
RPM-2009-04-09:2445:4,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,los bancos de inversión y los analistas están previendo un escenario deflacionario durante todo el año,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",34451706a91d8f53c644a85846e9374e55fa2d968ddd791778d292738ddf7448,1213
RPM-2010-12-16:3631:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,"El Presidente señor José De Gregorio agradece las distintas intervenciones y, siendo las 12:50 horas, suspende la sesión e informa que se reanudará a las 16:00 horas",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,0c1cb7fe542960f3de21fd17ed1aee6cbf5fc40c09186db6269d35e20407a721,166
RPM-2007-01-11:1044:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,le gustaría plantear como tema de discusión si lo importante para efectos de un Banco Central es tratar de monitorear la inflación efectiva de mejor saber y entender en el horizonte esperado o bien la expectativa de inflación del mercado,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",25d32d9b442cc555d417a042b24833ff408b235bbc757a8943eccbdf82dcd08b,2529
RPM-2011-05-12:4053:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,"Siendo las 16:45 horas, se retira de la Sala el señor Ministro de Hacienda señor Felipe Larraín",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,afdf52d85eb567f7d5e0cb9becc9af394dc95cd2bf9d56f0d38f6e0a204a2761,112
RPM-2013-06-13:5580:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,"la inflación no se ha moderado en México ni tampoco en Brasil, y que en esta última economía no solo ha subido, sino que supera su rango meta","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",6acef408568a87057e7e44279170778af7af195910ec8f9e113ae874a5425a37,186
RPM-2008-12-11:2254:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,neutral,1,neutral,1,dovish,1,cambio_etiqueta,alta,"El Consejo estima que, en el escenario más probable, se iniciará un proceso de relajamiento monetario, cuyo ritmo dependerá de las perspectivas para la inflación.",R5/R6. El comunicado institucional adopta explícitamente que se iniciará un proceso de relajamiento monetario: D; las unidades institucionales sí cuentan.,6e1fa93499875cf2012c3e88a6b29224cc25d2080a4daa2276def787d07a7232,1756
RPM-2005-11-10:458:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,efectivamente la inflación subyacente ha estado más baja de lo proyectado,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",500eca88f7b96f8f480a11bfa4da516aa463898b301b5ce6ba7f7fc2196ebe97,105
RPM-2014-05-15:6190:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,"si bien también estima que la Reserva Federal ha convencido al mercado de que la compra de activos concluirá en los meses de octubre o noviembre del presente año, plantea que han surgido dudas en cuanto a si ese Organismo comenzará a elevar la TPM a mediados del año 2015","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",4de0eee0ab421a811da705fb3cb6c523eb0f43e12d482b439288bc1539c8374c,1286
RPM-2011-11-15:4409:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"en Estados Unidos, el PIB del tercer trimestre fue mayor que lo anticipado y superior al registrado en el segundo trimestre","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",70e87ede7d67a72ccad7a4f91507a3afd789c1e78d80886cb999ed331490c6ce,4578
RPM-2011-11-15:4450:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Beltrán de Ramón Acevedo,dovish,1,dovish,1,dovish,1,compatible,alta,"no hay incertidumbre sobre ia dirección que deberá tomar la TPM en los próximos meses, ya que la decisión es una sola: reducir la tasa de instancia","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",85422653ae513c0337124515a0275927dda8666d08278aedc12dc9e96d21e21f,1178
RPM-2013-10-17:5842:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 15:30 horas para tratar lo referente a las opciones de política monetaria,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,81e8765e282e5c94ff515b86a7d1bf9ff04e332c3b12b8476a661b86e556751b,245
RPM-2008-06-10:1881:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,los salarios no están reflejando efectos de segunda vuelta como es habitual,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",1c0c17ea95ae95cb790466eaf36be790ce250f9bf354f93645abbda3bd19a7c1,177
RPM-2007-06-14:1302:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Andrés Velasco Brañes,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,"la actitud de wait and see hasta que se acumule más información, es la correcta y eso argumenta a favor de una mantención de la tasa de política monetaria",R4/R6. Recomienda mantener para esperar información y no expresa sesgo ni trayectoria propia: N; la posición relativa frente a una posible alza no determina D.,4b591811b49d99143b4c9028fa3a67bea19a30367f109c1730e1bea65ee749c2,5180
RPM-2010-06-15:3155:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,el diagnóstico de actividad para este trimestre se corrige fuertemente al alza respecto de lo que se proyectaba en mayo,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",7b7ce986620569a9d22dee2329a93793974dcca72267470c39f2b85417319c52,4648
RPM-2015-09-15:6988:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,consulta si ello responde a un ajuste de carácter más bien técnico de anticipación a alzas de tasas en Estados Unidos de América,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",5a6f66419aa4bb8ecaa685d40ca8f15737498a227bdd0836e407f3d131e5f75e,654
RPM-2012-04-17:4753:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,acbffdbec9543a5625b6bdd3c5844ccfdcb397daa43ccdce7f15c210b52afc07,186
RPM-2008-02-07:1668:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,"Siendo las 16:00 horas, se reanuda la Sesión de Política Monetaria N° 119",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,d056fb199a73ae9d3f090e212a66846b535fd82a8b2114db2c0c15dcd33fe0e1,74
RPM-2009-02-12:2318:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"El señor Sergio Lehmann responde que se sumó a la proyección de déficit fiscal de Estados Unidos de América el monto correspondiente al plan citado, por lo que ello comprende básicamente las estimaciones de la Oficina del Congreso de ese país del orden de un 11%, a lo que si se suma el total","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",0604ed760e8fef8ad60febe4d8c9703c60ed022f5ed8cd086de2deda93a29bbd,395
RPM-2015-01-15:6561:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"del Banco Central Europeo del próximo jueves 22 es cada vez mayor; por la caída de las expectativas de inflación en la Eurozona; y por la decisión de la Corte Europea de Justicia que eliminó, en principio, uno de los riesgos legales que impedía adoptar esta política.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",f605e723961c64a55026fdd2cd31bd874e8b05abc201f92f7ba725a40f49f78f,4260
RPM-2011-12-13:4464:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"las primas por liquidez han seguido en ascenso tras la última RPM, dando cuenta de una estrechez importante","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",5ec3f95f841df0d1c25cda11b75806a854eb8eb426cc0928cb54f27c9e18fab2,2484
RPM-2008-12-11:2243:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Kevin Cowan Logan,dovish,1,dovish,1,dovish,1,compatible,alta,"por todo lo anterior, sugiere una rebaja de tasas en esta Reunión","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",0d5a90cd3798287fb59940ecb244af7f092f2841f1fe025a293d0a5e8601adfb,7623
RPM-2011-01-13:3661:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"este índice representa el 13% del IPC, aproximadamente","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",34255ea6d8514058650ccc6fded743adaefa1cef96a21ed0de6600658a718425,105
RPM-2009-06-16:2566:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,estas expectativas de inflación son recogidas por la encuesta que realiza la Universidad de Michigan y no corresponden a la compensación inflacionaria,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",0a3e5620a559e46036d24043f33e222800a6a7d7fc4b8c2637b58c1853376306,639
RPM-2015-07-14:6876:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Diego Gianelli Gómez,neutral,1,neutral,1,neutral,1,compatible,alta,los fundamentos del cobre no sugieren precios mucho menores; que los inventarios han disminuido,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",edf830f6a359a9d18225cb59a3f741ed3e7acd6064f4ffc8f98da86d42aee7bf,3271
RPM-2012-10-18:5119:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,"En su opinión, la confirmación de esa cifra constituiría una muy buena noticia para América Latina, especialmente para Uruguay y Argentina, que son importantes socios comerciales de esa economía.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",7f1ddf56b1ce90a3a5ce48e5b48c37a44529afa98601aace782173e21860b397,1399
RPM-2010-05-13:3092:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"El Vicepresidente, señor Manuel Marfán, comenta el anuncio del contundente plan de ajuste fiscal en España que, entre otros, congela los reajustes de pensiones y reduce los beneficios a las mujeres que trabajan y tienen niños.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",459925186d6a316ba983ac97006c5d94bbce9e187d50da1a70554b30ff8a3325,1272
RPM-2012-08-16:5027:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Luis Óscar Herrera Barriga,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,esa Gerencia propone al Consejo mantener la Tasa de Política Monetaria en su nivel actual,R4/R9. La unidad solo propone mantener la TPM; no contiene sesgo propio ni permite heredar el menú de otra intervención: N.,97f48bc1880867997ef45d5bf62eb4a25af1115d00858cc276bb9efb8beffdfd,232
RPM-2011-12-13:4476:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,consulta si la institucionalidad vigente permite aplicar sanciones,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",b490b12eff535b59e9b13f991433e05f7099082edcf11d13112fca089390b250,103
RPM-2013-10-17:5834:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,a7ade13f112c7e5bfd0a4f8ad2a3e6a40575f1c16079f23affdaeb792075886e,183
RPM-2010-04-15:3067:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,"el Presidente, señor José De Gregorio, da inicio a la sesión de la tarde y ofrece la palabra al Gerente de División Estudios, señor Pablo García, para que presente las Opciones de Política Monetaria",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,cdcfa63a57676d45b28db137128fb8e3369a2519fd6a4038624025b5795d1537,248
RPM-2010-06-15:3190:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"la innovación financiera en el mundo ha llevado a un aumento de los grados de monetización y, por ende, a la habilitación de un mayor número de cajas y de cajeros automáticos","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",2bde1c6964c880f6225f5f8d1857536da0b491186d4da7b4510bfb8993bb2c2f,578
RPM-2014-05-15:6228:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Joaquín Vial Ruiz-Tagle,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"En primer lugar, la inflación ha sorprendido al alza por varios meses, y si bien aún está en niveles tolerables, la experiencia indica que ello puede cambiar bastante rápido.","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",952aeeedf6a9e7a0e95c6ba8600883ae2602e0c651c2c1f0cc1581220bc21da8,5931
